alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
10.0,0.5,0.0,opu,70.0,0.01,4.0,0.7453,1.3713600635528564,0.74325,0.0
1.0,0.5,0.0,opu,70.0,0.01,4.0,0.762,1.3713600635528564,0.7687166666666667,0.0
0.1,0.5,0.0,opu,70.0,0.01,4.0,0.7653,1.3713600635528564,0.7724166666666666,0.0
0.01,0.5,0.0,opu,70.0,0.01,4.0,0.7651,1.3713600635528564,0.7728333333333334,0.0
0.0,0.5,0.0,opu,70.0,0.01,4.0,0.7652,1.3713600635528564,0.7728166666666667,0.0
100.0,0.5,0.0,opu,70.0,0.001,4.0,0.6289,1.3331491947174072,0.6325,0.0
10.0,0.5,0.0,opu,70.0,0.001,4.0,0.6406,1.3331491947174072,0.6393666666666666,0.0
1.0,0.5,0.0,opu,70.0,0.001,4.0,0.6917,1.3331491947174072,0.6799166666666666,0.0
0.1,0.5,0.0,opu,70.0,0.001,4.0,0.7453,1.3331491947174072,0.74325,0.0
0.01,0.5,0.0,opu,70.0,0.001,4.0,0.762,1.3331491947174072,0.7687166666666667,0.0
0.0,0.5,0.0,opu,70.0,0.001,4.0,0.7652,1.3331491947174072,0.7728166666666667,0.0
100.0,0.5,0.0,opu,70.0,0.0001,4.0,0.6266,1.3027117252349854,0.6315333333333333,0.0
10.0,0.5,0.0,opu,70.0,0.0001,4.0,0.6273,1.3027117252349854,0.6318166666666667,0.0
1.0,0.5,0.0,opu,70.0,0.0001,4.0,0.6289,1.3027117252349854,0.6325,0.0
0.1,0.5,0.0,opu,70.0,0.0001,4.0,0.6406,1.3027117252349854,0.6393666666666666,0.0
0.01,0.5,0.0,opu,70.0,0.0001,4.0,0.6917,1.3027117252349854,0.6799166666666666,0.0
0.0,0.5,0.0,opu,70.0,0.0001,4.0,0.7652,1.3027117252349854,0.7728166666666667,0.0
100.0,0.5,0.0,opu,70.0,1e-05,4.0,0.6239,2.062161445617676,0.6206666666666667,0.0
10.0,0.5,0.0,opu,70.0,1e-05,4.0,0.6261,2.062161445617676,0.6303,0.0
1.0,0.5,0.0,opu,70.0,1e-05,4.0,0.6266,2.062161445617676,0.6315333333333333,0.0
0.1,0.5,0.0,opu,70.0,1e-05,4.0,0.6273,2.062161445617676,0.6318,0.0
0.01,0.5,0.0,opu,70.0,1e-05,4.0,0.6289,2.062161445617676,0.6325,0.0
0.0,0.5,0.0,opu,70.0,1e-05,4.0,0.7652,2.062161445617676,0.7728166666666667,0.0
100.0,0.5,0.0,opu,80.0,1.0,0.0,0.7774,1.4494163990020752,0.7864333333333333,0.0
10.0,0.5,0.0,opu,80.0,1.0,0.0,0.7775,1.4494163990020752,0.7865333333333333,0.0
1.0,0.5,0.0,opu,80.0,1.0,0.0,0.7775,1.4494163990020752,0.7865333333333333,0.0
0.1,0.5,0.0,opu,80.0,1.0,0.0,0.7775,1.4494163990020752,0.7865333333333333,0.0
0.01,0.5,0.0,opu,80.0,1.0,0.0,0.7775,1.4494163990020752,0.7865333333333333,0.0
0.0,0.5,0.0,opu,80.0,1.0,0.0,0.7775,1.4494163990020752,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,0.1,0.0,0.775,1.4007112979888916,0.7821833333333333,0.0
10.0,0.5,0.0,opu,80.0,0.1,0.0,0.7771,1.4007112979888916,0.7861166666666667,0.0
1.0,0.5,0.0,opu,80.0,0.1,0.0,0.7774,1.4007112979888916,0.7864333333333333,0.0
0.1,0.5,0.0,opu,80.0,0.1,0.0,0.7775,1.4007112979888916,0.7865333333333333,0.0
0.01,0.5,0.0,opu,80.0,0.1,0.0,0.7775,1.4007112979888916,0.7865333333333333,0.0
0.0,0.5,0.0,opu,80.0,0.1,0.0,0.7775,1.4007112979888916,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,0.01,0.0,0.7195,1.309457778930664,0.6987166666666667,0.0
10.0,0.5,0.0,opu,80.0,0.01,0.0,0.7643,1.309457778930664,0.7595666666666666,0.0
1.0,0.5,0.0,opu,80.0,0.01,0.0,0.775,1.309457778930664,0.7821833333333333,0.0
0.1,0.5,0.0,opu,80.0,0.01,0.0,0.7771,1.309457778930664,0.7861166666666667,0.0
0.01,0.5,0.0,opu,80.0,0.01,0.0,0.7774,1.309457778930664,0.7864333333333333,0.0
0.0,0.5,0.0,opu,80.0,0.01,0.0,0.7775,1.309457778930664,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,0.001,0.0,0.5957,1.401416540145874,0.59675,0.0
10.0,0.5,0.0,opu,80.0,0.001,0.0,0.641,1.401416540145874,0.62505,0.0
1.0,0.5,0.0,opu,80.0,0.001,0.0,0.7195,1.401416540145874,0.6987166666666667,0.0
0.1,0.5,0.0,opu,80.0,0.001,0.0,0.7643,1.401416540145874,0.7595666666666666,0.0
0.01,0.5,0.0,opu,80.0,0.001,0.0,0.775,1.401416540145874,0.7821833333333333,0.0
0.0,0.5,0.0,opu,80.0,0.001,0.0,0.7775,1.401416540145874,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,0.0001,0.0,0.5896,1.395845651626587,0.5936666666666667,0.0
10.0,0.5,0.0,opu,80.0,0.0001,0.0,0.5899,1.395845651626587,0.5941,0.0
1.0,0.5,0.0,opu,80.0,0.0001,0.0,0.5957,1.395845651626587,0.59675,0.0
0.1,0.5,0.0,opu,80.0,0.0001,0.0,0.641,1.395845651626587,0.62505,0.0
0.01,0.5,0.0,opu,80.0,0.0001,0.0,0.7195,1.395845651626587,0.6987166666666667,0.0
0.0,0.5,0.0,opu,80.0,0.0001,0.0,0.7775,1.395845651626587,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,1e-05,0.0,0.5772,1.3766202926635742,0.5794,0.0
10.0,0.5,0.0,opu,80.0,1e-05,0.0,0.5884,1.3766202926635742,0.5919833333333333,0.0
1.0,0.5,0.0,opu,80.0,1e-05,0.0,0.5896,1.3766202926635742,0.5936666666666667,0.0
0.1,0.5,0.0,opu,80.0,1e-05,0.0,0.5899,1.3766202926635742,0.5941,0.0
0.01,0.5,0.0,opu,80.0,1e-05,0.0,0.5957,1.3766202926635742,0.59675,0.0
0.0,0.5,0.0,opu,80.0,1e-05,0.0,0.7775,1.3766202926635742,0.7865333333333333,0.0
100.0,0.5,0.0,opu,80.0,1.0,1.0,0.7656,1.5651099681854248,0.77625,0.0
10.0,0.5,0.0,opu,80.0,1.0,1.0,0.7655,1.5651099681854248,0.7763,0.0
1.0,0.5,0.0,opu,80.0,1.0,1.0,0.7655,1.5651099681854248,0.7763,0.0
0.1,0.5,0.0,opu,80.0,1.0,1.0,0.7655,1.5651099681854248,0.7763,0.0
0.01,0.5,0.0,opu,80.0,1.0,1.0,0.7655,1.5651099681854248,0.7763,0.0
0.0,0.5,0.0,opu,80.0,1.0,1.0,0.7655,1.5651099681854248,0.7763,0.0
100.0,0.5,0.0,opu,80.0,0.1,1.0,0.7619,1.3698513507843018,0.7703,0.0
10.0,0.5,0.0,opu,80.0,0.1,1.0,0.7657,1.3698513507843018,0.7757833333333334,0.0
1.0,0.5,0.0,opu,80.0,0.1,1.0,0.7656,1.3698513507843018,0.77625,0.0
0.1,0.5,0.0,opu,80.0,0.1,1.0,0.7655,1.3698513507843018,0.7762833333333333,0.0
0.01,0.5,0.0,opu,80.0,0.1,1.0,0.7655,1.3698513507843018,0.7763,0.0
0.0,0.5,0.0,opu,80.0,0.1,1.0,0.7655,1.3698513507843018,0.7763,0.0
100.0,0.5,0.0,opu,80.0,0.01,1.0,0.7012,1.3195772171020508,0.6899333333333333,0.0
10.0,0.5,0.0,opu,80.0,0.01,1.0,0.7463,1.3195772171020508,0.74575,0.0
1.0,0.5,0.0,opu,80.0,0.01,1.0,0.7619,1.3195772171020508,0.7703,0.0
0.1,0.5,0.0,opu,80.0,0.01,1.0,0.7657,1.3195772171020508,0.7757833333333334,0.0
0.01,0.5,0.0,opu,80.0,0.01,1.0,0.7656,1.3195772171020508,0.77625,0.0
0.0,0.5,0.0,opu,80.0,0.01,1.0,0.7655,1.3195772171020508,0.7763,0.0
100.0,0.5,0.0,opu,80.0,0.001,1.0,0.6079,1.3469386100769043,0.6100666666666666,0.0
10.0,0.5,0.0,opu,80.0,0.001,1.0,0.6338,1.3469386100769043,0.6276,0.0
1.0,0.5,0.0,opu,80.0,0.001,1.0,0.7012,1.3469386100769043,0.6899333333333333,0.0
0.1,0.5,0.0,opu,80.0,0.001,1.0,0.7463,1.3469386100769043,0.74575,0.0
0.01,0.5,0.0,opu,80.0,0.001,1.0,0.7619,1.3469386100769043,0.7703,0.0
0.0,0.5,0.0,opu,80.0,0.001,1.0,0.7655,1.3469386100769043,0.7763,0.0
100.0,0.5,0.0,opu,80.0,0.0001,1.0,0.603,1.322542667388916,0.6074333333333334,0.0
10.0,0.5,0.0,opu,80.0,0.0001,1.0,0.6036,1.322542667388916,0.608,0.0
1.0,0.5,0.0,opu,80.0,0.0001,1.0,0.6079,1.322542667388916,0.6100666666666666,0.0
0.1,0.5,0.0,opu,80.0,0.0001,1.0,0.6338,1.322542667388916,0.6276,0.0
0.01,0.5,0.0,opu,80.0,0.0001,1.0,0.7012,1.322542667388916,0.6899333333333333,0.0
0.0,0.5,0.0,opu,80.0,0.0001,1.0,0.7655,1.322542667388916,0.7763,0.0
100.0,0.5,0.0,opu,80.0,1e-05,1.0,0.601,1.3650445938110352,0.5891166666666666,0.0
10.0,0.5,0.0,opu,80.0,1e-05,1.0,0.6034,1.3650445938110352,0.6043666666666667,0.0
1.0,0.5,0.0,opu,80.0,1e-05,1.0,0.603,1.3650445938110352,0.6074333333333334,0.0
0.1,0.5,0.0,opu,80.0,1e-05,1.0,0.6036,1.3650445938110352,0.608,0.0
0.01,0.5,0.0,opu,80.0,1e-05,1.0,0.6079,1.3650445938110352,0.6100666666666666,0.0
0.0,0.5,0.0,opu,80.0,1e-05,1.0,0.7655,1.3650445938110352,0.7763,0.0
100.0,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7792333333333333,0.0
10.0,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7791833333333333,0.0
1.0,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7791833333333333,0.0
0.1,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7791833333333333,0.0
0.01,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7791833333333333,0.0
0.0,0.5,0.0,opu,80.0,1.0,2.0,0.7663,1.3968265056610107,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,0.1,2.0,0.7646,1.4184544086456299,0.77445,0.0
10.0,0.5,0.0,opu,80.0,0.1,2.0,0.7662,1.4184544086456299,0.77885,0.0
1.0,0.5,0.0,opu,80.0,0.1,2.0,0.7663,1.4184544086456299,0.7792333333333333,0.0
0.1,0.5,0.0,opu,80.0,0.1,2.0,0.7663,1.4184544086456299,0.7791833333333333,0.0
0.01,0.5,0.0,opu,80.0,0.1,2.0,0.7663,1.4184544086456299,0.7791833333333333,0.0
0.0,0.5,0.0,opu,80.0,0.1,2.0,0.7663,1.4184544086456299,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,0.01,2.0,0.7055,1.3749055862426758,0.6843,0.0
10.0,0.5,0.0,opu,80.0,0.01,2.0,0.7536,1.3749055862426758,0.7531666666666667,0.0
1.0,0.5,0.0,opu,80.0,0.01,2.0,0.7646,1.3749055862426758,0.77445,0.0
0.1,0.5,0.0,opu,80.0,0.01,2.0,0.7662,1.3749055862426758,0.77885,0.0
0.01,0.5,0.0,opu,80.0,0.01,2.0,0.7663,1.3749055862426758,0.7792333333333333,0.0
0.0,0.5,0.0,opu,80.0,0.01,2.0,0.7663,1.3749055862426758,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,0.001,2.0,0.6058,1.3528196811676025,0.6068666666666667,0.0
10.0,0.5,0.0,opu,80.0,0.001,2.0,0.627,1.3528196811676025,0.6190666666666667,0.0
1.0,0.5,0.0,opu,80.0,0.001,2.0,0.7055,1.3528196811676025,0.6843,0.0
0.1,0.5,0.0,opu,80.0,0.001,2.0,0.7536,1.3528196811676025,0.7531833333333333,0.0
0.01,0.5,0.0,opu,80.0,0.001,2.0,0.7646,1.3528196811676025,0.77445,0.0
0.0,0.5,0.0,opu,80.0,0.001,2.0,0.7663,1.3528196811676025,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,0.0001,2.0,0.6022,1.3587315082550049,0.60515,0.0
10.0,0.5,0.0,opu,80.0,0.0001,2.0,0.6024,1.3587315082550049,0.6055,0.0
1.0,0.5,0.0,opu,80.0,0.0001,2.0,0.6058,1.3587315082550049,0.6068666666666667,0.0
0.1,0.5,0.0,opu,80.0,0.0001,2.0,0.627,1.3587315082550049,0.6190666666666667,0.0
0.01,0.5,0.0,opu,80.0,0.0001,2.0,0.7055,1.3587315082550049,0.6843,0.0
0.0,0.5,0.0,opu,80.0,0.0001,2.0,0.7663,1.3587315082550049,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,1e-05,2.0,0.6029,1.3852005004882812,0.5983333333333334,0.0
10.0,0.5,0.0,opu,80.0,1e-05,2.0,0.6021,1.3852005004882812,0.6034166666666667,0.0
1.0,0.5,0.0,opu,80.0,1e-05,2.0,0.6022,1.3852005004882812,0.60515,0.0
0.1,0.5,0.0,opu,80.0,1e-05,2.0,0.6024,1.3852005004882812,0.6055,0.0
0.01,0.5,0.0,opu,80.0,1e-05,2.0,0.6058,1.3852005004882812,0.6068666666666667,0.0
0.0,0.5,0.0,opu,80.0,1e-05,2.0,0.7663,1.3852005004882812,0.7791833333333333,0.0
100.0,0.5,0.0,opu,80.0,1.0,3.0,0.7746,1.3900175094604492,0.7819666666666667,0.0
10.0,0.5,0.0,opu,80.0,1.0,3.0,0.7747,1.3900175094604492,0.7819833333333334,0.0
1.0,0.5,0.0,opu,80.0,1.0,3.0,0.7747,1.3900175094604492,0.7819833333333334,0.0
0.1,0.5,0.0,opu,80.0,1.0,3.0,0.7747,1.3900175094604492,0.7819833333333334,0.0
0.01,0.5,0.0,opu,80.0,1.0,3.0,0.7747,1.3900175094604492,0.7819833333333334,0.0
0.0,0.5,0.0,opu,80.0,1.0,3.0,0.7747,1.3900175094604492,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,0.1,3.0,0.7721,1.4168062210083008,0.7768333333333334,0.0
10.0,0.5,0.0,opu,80.0,0.1,3.0,0.7741,1.4168062210083008,0.7816333333333333,0.0
1.0,0.5,0.0,opu,80.0,0.1,3.0,0.7746,1.4168062210083008,0.78195,0.0
0.1,0.5,0.0,opu,80.0,0.1,3.0,0.7747,1.4168062210083008,0.7819833333333334,0.0
0.01,0.5,0.0,opu,80.0,0.1,3.0,0.7747,1.4168062210083008,0.7819833333333334,0.0
0.0,0.5,0.0,opu,80.0,0.1,3.0,0.7747,1.4168062210083008,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,0.01,3.0,0.7072,1.3029353618621826,0.6937,0.0
10.0,0.5,0.0,opu,80.0,0.01,3.0,0.752,1.3029353618621826,0.7479833333333333,0.0
1.0,0.5,0.0,opu,80.0,0.01,3.0,0.7721,1.3029353618621826,0.7768333333333334,0.0
0.1,0.5,0.0,opu,80.0,0.01,3.0,0.7741,1.3029353618621826,0.7816333333333333,0.0
0.01,0.5,0.0,opu,80.0,0.01,3.0,0.7746,1.3029353618621826,0.7819666666666667,0.0
0.0,0.5,0.0,opu,80.0,0.01,3.0,0.7747,1.3029353618621826,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,0.001,3.0,0.6535,1.289705514907837,0.6529666666666667,0.0
10.0,0.5,0.0,opu,80.0,0.001,3.0,0.6638,1.289705514907837,0.6606,0.0
1.0,0.5,0.0,opu,80.0,0.001,3.0,0.7072,1.289705514907837,0.6937,0.0
0.1,0.5,0.0,opu,80.0,0.001,3.0,0.752,1.289705514907837,0.7479833333333333,0.0
0.01,0.5,0.0,opu,80.0,0.001,3.0,0.7721,1.289705514907837,0.7768333333333334,0.0
0.0,0.5,0.0,opu,80.0,0.001,3.0,0.7747,1.289705514907837,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,0.0001,3.0,0.6516,1.4408810138702393,0.65195,0.0
10.0,0.5,0.0,opu,80.0,0.0001,3.0,0.6519,1.4408810138702393,0.6522166666666667,0.0
1.0,0.5,0.0,opu,80.0,0.0001,3.0,0.6535,1.4408810138702393,0.6529666666666667,0.0
0.1,0.5,0.0,opu,80.0,0.0001,3.0,0.6638,1.4408810138702393,0.6606,0.0
0.01,0.5,0.0,opu,80.0,0.0001,3.0,0.7072,1.4408810138702393,0.6937,0.0
0.0,0.5,0.0,opu,80.0,0.0001,3.0,0.7747,1.4408810138702393,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,1e-05,3.0,0.65,1.3742799758911133,0.6418666666666667,0.0
10.0,0.5,0.0,opu,80.0,1e-05,3.0,0.6511,1.3742799758911133,0.6509166666666667,0.0
1.0,0.5,0.0,opu,80.0,1e-05,3.0,0.6516,1.3742799758911133,0.65195,0.0
0.1,0.5,0.0,opu,80.0,1e-05,3.0,0.6519,1.3742799758911133,0.6522166666666667,0.0
0.01,0.5,0.0,opu,80.0,1e-05,3.0,0.6535,1.3742799758911133,0.6529666666666667,0.0
0.0,0.5,0.0,opu,80.0,1e-05,3.0,0.7747,1.3742799758911133,0.7819833333333334,0.0
100.0,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7790666666666667,0.0
10.0,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7791166666666667,0.0
1.0,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7791166666666667,0.0
0.1,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7791166666666667,0.0
0.01,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7791166666666667,0.0
0.0,0.5,0.0,opu,80.0,1.0,4.0,0.7716,1.3110027313232422,0.7791166666666667,0.0
100.0,0.5,0.0,opu,80.0,0.1,4.0,0.7697,1.395484447479248,0.7729,0.0
10.0,0.5,0.0,opu,80.0,0.1,4.0,0.7715,1.395484447479248,0.7784833333333333,0.0
1.0,0.5,0.0,opu,80.0,0.1,4.0,0.7716,1.395484447479248,0.7790666666666667,0.0
0.1,0.5,0.0,opu,80.0,0.1,4.0,0.7716,1.395484447479248,0.7791166666666667,0.0
0.01,0.5,0.0,opu,80.0,0.1,4.0,0.7716,1.395484447479248,0.7791166666666667,0.0
0.0,0.5,0.0,opu,80.0,0.1,4.0,0.7716,1.395484447479248,0.7791166666666667,0.0
100.0,0.5,0.0,opu,80.0,0.01,4.0,0.6944,1.3962583541870117,0.6760166666666667,0.0
10.0,0.5,0.0,opu,80.0,0.01,4.0,0.7537,1.3962583541870117,0.74665,0.0
1.0,0.5,0.0,opu,80.0,0.01,4.0,0.7697,1.3962583541870117,0.7729,0.0
0.1,0.5,0.0,opu,80.0,0.01,4.0,0.7715,1.3962583541870117,0.7784833333333333,0.0
0.01,0.5,0.0,opu,80.0,0.01,4.0,0.7716,1.3962583541870117,0.7790666666666667,0.0
0.0,0.5,0.0,opu,80.0,0.01,4.0,0.7716,1.3962583541870117,0.7791166666666667,0.0
100.0,0.5,0.0,opu,80.0,0.001,4.0,0.5752,1.4708528518676758,0.5728833333333333,0.0
10.0,0.5,0.0,opu,80.0,0.001,4.0,0.6087,1.4708528518676758,0.59595,0.0
1.0,0.5,0.0,opu,80.0,0.001,4.0,0.6944,1.4708528518676758,0.6760166666666667,0.0
0.1,0.5,0.0,opu,80.0,0.001,4.0,0.7537,1.4708528518676758,0.74665,0.0
0.01,0.5,0.0,opu,80.0,0.001,4.0,0.7697,1.4708528518676758,0.7729,0.0
0.0,0.5,0.0,opu,80.0,0.001,4.0,0.7716,1.4708528518676758,0.7791166666666667,0.0
100.0,0.5,0.0,opu,80.0,0.0001,4.0,0.5694,1.3315107822418213,0.5698166666666666,0.0
10.0,0.5,0.0,opu,80.0,0.0001,4.0,0.5697,1.3315107822418213,0.5699166666666666,0.0
1.0,0.5,0.0,opu,80.0,0.0001,4.0,0.5752,1.3315107822418213,0.5728833333333333,0.0
0.1,0.5,0.0,opu,80.0,0.0001,4.0,0.6086,1.3315107822418213,0.59595,0.0
0.01,0.5,0.0,opu,80.0,0.0001,4.0,0.6944,1.3315107822418213,0.6760166666666667,0.0
0.0,0.5,0.0,opu,80.0,0.0001,4.0,0.7716,1.3315107822418213,0.7791,0.0
100.0,0.5,0.0,opu,80.0,1e-05,4.0,0.5572,1.552943229675293,0.5699666666666666,0.0
10.0,0.5,0.0,opu,80.0,1e-05,4.0,0.5688,1.552943229675293,0.5695833333333333,0.0
1.0,0.5,0.0,opu,80.0,1e-05,4.0,0.5694,1.552943229675293,0.5698166666666666,0.0
0.1,0.5,0.0,opu,80.0,1e-05,4.0,0.5698,1.552943229675293,0.5699166666666666,0.0
0.01,0.5,0.0,opu,80.0,1e-05,4.0,0.5752,1.552943229675293,0.5728833333333333,0.0
0.0,0.5,0.0,opu,80.0,1e-05,4.0,0.7716,1.552943229675293,0.7791166666666667,0.0
100.0,0.5,0.0,opu,90.0,1.0,0.0,0.7826,1.5915279388427734,0.7932166666666667,0.0
10.0,0.5,0.0,opu,90.0,1.0,0.0,0.7825,1.5915279388427734,0.7932166666666667,0.0
1.0,0.5,0.0,opu,90.0,1.0,0.0,0.7826,1.5915279388427734,0.7932166666666667,0.0
0.1,0.5,0.0,opu,90.0,1.0,0.0,0.7826,1.5915279388427734,0.7932166666666667,0.0
0.01,0.5,0.0,opu,90.0,1.0,0.0,0.7826,1.5915279388427734,0.7932166666666667,0.0
0.0,0.5,0.0,opu,90.0,1.0,0.0,0.7826,1.5915279388427734,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,0.1,0.0,0.7801,1.5628786087036133,0.7892666666666667,0.0
10.0,0.5,0.0,opu,90.0,0.1,0.0,0.7828,1.5628786087036133,0.7929666666666667,0.0
1.0,0.5,0.0,opu,90.0,0.1,0.0,0.7826,1.5628786087036133,0.7932166666666667,0.0
0.1,0.5,0.0,opu,90.0,0.1,0.0,0.7825,1.5628786087036133,0.7932166666666667,0.0
0.01,0.5,0.0,opu,90.0,0.1,0.0,0.7826,1.5628786087036133,0.7932166666666667,0.0
0.0,0.5,0.0,opu,90.0,0.1,0.0,0.7826,1.5628786087036133,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,0.01,0.0,0.7247,1.4156603813171387,0.7047,0.0
10.0,0.5,0.0,opu,90.0,0.01,0.0,0.7673,1.4156603813171387,0.7661833333333333,0.0
1.0,0.5,0.0,opu,90.0,0.01,0.0,0.7801,1.4156603813171387,0.7892666666666667,0.0
0.1,0.5,0.0,opu,90.0,0.01,0.0,0.7828,1.4156603813171387,0.7929666666666667,0.0
0.01,0.5,0.0,opu,90.0,0.01,0.0,0.7826,1.4156603813171387,0.7932166666666667,0.0
0.0,0.5,0.0,opu,90.0,0.01,0.0,0.7826,1.4156603813171387,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,0.001,0.0,0.6039,1.4800868034362793,0.6068166666666667,0.0
10.0,0.5,0.0,opu,90.0,0.001,0.0,0.6513,1.4800868034362793,0.6348166666666667,0.0
1.0,0.5,0.0,opu,90.0,0.001,0.0,0.7247,1.4800868034362793,0.7047,0.0
0.1,0.5,0.0,opu,90.0,0.001,0.0,0.7673,1.4800868034362793,0.7661833333333333,0.0
0.01,0.5,0.0,opu,90.0,0.001,0.0,0.7801,1.4800868034362793,0.7892666666666667,0.0
0.0,0.5,0.0,opu,90.0,0.001,0.0,0.7826,1.4800868034362793,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,0.0001,0.0,0.5982,1.5147593021392822,0.6031666666666666,0.0
10.0,0.5,0.0,opu,90.0,0.0001,0.0,0.5986,1.5147593021392822,0.60365,0.0
1.0,0.5,0.0,opu,90.0,0.0001,0.0,0.6039,1.5147593021392822,0.6068166666666667,0.0
0.1,0.5,0.0,opu,90.0,0.0001,0.0,0.6513,1.5147593021392822,0.6348166666666667,0.0
0.01,0.5,0.0,opu,90.0,0.0001,0.0,0.7247,1.5147593021392822,0.7047,0.0
0.0,0.5,0.0,opu,90.0,0.0001,0.0,0.7826,1.5147593021392822,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,1e-05,0.0,0.5865,1.429321527481079,0.5840666666666666,0.0
10.0,0.5,0.0,opu,90.0,1e-05,0.0,0.5964,1.429321527481079,0.6022333333333333,0.0
1.0,0.5,0.0,opu,90.0,1e-05,0.0,0.5982,1.429321527481079,0.6031666666666666,0.0
0.1,0.5,0.0,opu,90.0,1e-05,0.0,0.5986,1.429321527481079,0.60365,0.0
0.01,0.5,0.0,opu,90.0,1e-05,0.0,0.6039,1.429321527481079,0.6068166666666667,0.0
0.0,0.5,0.0,opu,90.0,1e-05,0.0,0.7826,1.429321527481079,0.7932166666666667,0.0
100.0,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.77985,0.0
10.0,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.7799333333333334,0.0
1.0,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.77995,0.0
0.1,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.77995,0.0
0.01,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.77995,0.0
0.0,0.5,0.0,opu,90.0,1.0,1.0,0.7701,1.495865821838379,0.77995,0.0
100.0,0.5,0.0,opu,90.0,0.1,1.0,0.7685,1.4908623695373535,0.7748333333333334,0.0
10.0,0.5,0.0,opu,90.0,0.1,1.0,0.7702,1.4908623695373535,0.77915,0.0
1.0,0.5,0.0,opu,90.0,0.1,1.0,0.7701,1.4908623695373535,0.77985,0.0
0.1,0.5,0.0,opu,90.0,0.1,1.0,0.7701,1.4908623695373535,0.7799333333333334,0.0
0.01,0.5,0.0,opu,90.0,0.1,1.0,0.7701,1.4908623695373535,0.77995,0.0
0.0,0.5,0.0,opu,90.0,0.1,1.0,0.7701,1.4908623695373535,0.77995,0.0
100.0,0.5,0.0,opu,90.0,0.01,1.0,0.7076,1.4781925678253174,0.6952,0.0
10.0,0.5,0.0,opu,90.0,0.01,1.0,0.751,1.4781925678253174,0.7504166666666666,0.0
1.0,0.5,0.0,opu,90.0,0.01,1.0,0.7685,1.4781925678253174,0.7748333333333334,0.0
0.1,0.5,0.0,opu,90.0,0.01,1.0,0.7703,1.4781925678253174,0.77915,0.0
0.01,0.5,0.0,opu,90.0,0.01,1.0,0.7701,1.4781925678253174,0.77985,0.0
0.0,0.5,0.0,opu,90.0,0.01,1.0,0.7701,1.4781925678253174,0.77995,0.0
100.0,0.5,0.0,opu,90.0,0.001,1.0,0.6076,1.4986419677734375,0.60755,0.0
10.0,0.5,0.0,opu,90.0,0.001,1.0,0.6344,1.4986419677734375,0.62475,0.0
1.0,0.5,0.0,opu,90.0,0.001,1.0,0.7076,1.4986419677734375,0.6952,0.0
0.1,0.5,0.0,opu,90.0,0.001,1.0,0.751,1.4986419677734375,0.7504166666666666,0.0
0.01,0.5,0.0,opu,90.0,0.001,1.0,0.7685,1.4986419677734375,0.7748333333333334,0.0
0.0,0.5,0.0,opu,90.0,0.001,1.0,0.7701,1.4986419677734375,0.77995,0.0
100.0,0.5,0.0,opu,90.0,0.0001,1.0,0.6015,1.5293011665344238,0.6046666666666667,0.0
